year;month;day;hour;NO2;NO;NOx;O3;TEMP;WS;WD;
2005;1;15;9;66.0000;217.000;399.000;9.00000;-3.9;0.10;-999;
2005;1;15;10;78.0000;251.000;463.000;9.00000;-3.6;0.10;-999;
2005;1;15;11;94.0000;259.000;491.000;9.00000;-2.6;0.00;-999;
2005;1;15;12;88.0000;153.000;322.000;9.00000;-0.3;0.10;-999;
2005;1;15;13;108.000;205.000;421.000;9.00000;3.21;1.00;158.;
2005;1;15;14;95.0000;146.000;318.000;9.00000;2.71;1.10;161.;
2005;1;15;15;97.0000;134.000;302.000;9.00000;1.81;1.40;151.;
2005;1;15;16;94.0000;120.000;278.000;8.00000;1.41;1.30;158.;
2005;1;15;17;95.0000;124.000;285.000;8.00000;0.51;0.70;155.;
2005;1;15;18;94.0000;119.000;276.000;8.00000;0.41;0.20;-999;
2005;1;15;19;89.0000;103.000;247.000;8.00000;-0.0;1.20;113.;
2005;1;15;20;88.0000;107.000;252.000;8.00000;-0.3;0.80;33.0;
2005;1;15;21;85.0000;104.000;244.000;8.00000;-0.4;0.90;13.0;
2005;1;15;22;81.0000;110.000;250.000;8.00000;-0.5;0.30;-999;
2005;1;15;23;70.0000;73.0000;182.000;8.00000;-0.7;0.90;67.0;
2005;1;15;24;72.0000;74.0000;185.000;8.00000;-1.1;0.80;162.;
2005;1;16;1;68.0000;76.0000;185.000;8.00000;-1.0;0.70;281.;
2005;1;16;2;67.0000;66.0000;168.000;8.00000;-1.3;0.30;-999;
2005;1;16;3;53.0000;54.0000;136.000;8.00000;-1.5;0.80;288.;
2005;1;16;4;44.0000;52.0000;124.000;9.00000;-2.4;0.40;-999;
2005;1;16;5;44.0000;36.0000;98.0000;8.00000;-3.0;0.10;-999;
2005;1;16;6;45.0000;39.0000;105.000;8.00000;-3.1;0.00;-999;
2005;1;16;7;42.0000;34.0000;94.0000;8.00000;-3.0;0.20;-999;
2005;1;16;8;44.0000;28.0000;87.0000;8.00000;-3.3;0.20;-999;
2005;1;16;9;47.0000;27.0000;88.0000;9.00000;-2.7;0.30;-999;
2005;1;16;10;53.0000;40.0000;114.000;9.00000;-1.7;0.20;-999;
2005;1;16;11;52.0000;32.0000;101.000;9.00000;-0.9;0.00;-999;
2005;1;16;12;54.0000;36.0000;108.000;9.00000;-0.1;0.20;-999;
2005;1;16;13;56.0000;38.0000;115.000;9.00000;0.21;0.20;-999;
2005;1;16;14;57.0000;39.0000;116.000;9.00000;0.51;0.40;-999;
2005;1;16;15;59.0000;34.0000;112.000;10.0000;1.11;0.30;-999;
2005;1;16;16;65.0000;37.0000;122.000;10.0000;1.81;0.60;246.;
2005;1;16;17;60.0000;32.0000;109.000;9.00000;2.21;0.60;242.;
2005;1;16;18;52.0000;38.0000;111.000;8.00000;1.01;0.00;-999;
2005;1;16;19;51.0000;47.0000;123.000;8.00000;-0.7;0.10;-999;
2005;1;16;20;54.0000;40.0000;115.000;8.00000;-1.4;0.10;-999;
2005;1;16;21;53.0000;41.0000;117.000;8.00000;-1.6;0.30;-999;
2005;1;16;22;50.0000;41.0000;113.000;8.00000;-1.9;0.30;-999;
2005;1;16;23;47.0000;38.0000;105.000;8.00000;-2.1;0.00;-999;
2005;1;16;24;46.0000;36.0000;102.000;8.00000;-2.7;0.00;-999;
2005;1;17;1;44.0000;31.0000;91.0000;8.00000;-2.8;0.10;-999;
2005;1;17;2;40.0000;13.0000;60.0000;8.00000;-3.1;0.20;-999;
2005;1;17;3;35.0000;7.00000;45.0000;8.00000;-3.2;0.30;-999;
2005;1;17;4;31.0000;3.00000;36.0000;9.00000;-3.4;0.20;-999;
2005;1;17;5;32.0000;10.0000;47.0000;8.00000;-3.6;0.30;-999;
2005;1;17;6;27.0000;15.0000;50.0000;8.00000;-3.8;0.20;-999;
2005;1;17;7;31.0000;26.0000;71.0000;8.00000;-4.6;0.10;-999;
2005;1;17;8;33.0000;42.0000;98.0000;8.00000;-4.7;0.10;-999;
2005;1;17;9;44.0000;82.0000;170.000;8.00000;-5.0;0.10;-999;
2005;1;17;10;54.0000;88.0000;188.000;8.00000;-4.1;0.10;-999;
2005;1;17;11;61.0000;81.0000;185.000;9.00000;-2.2;0.30;-999;
2005;1;17;12;57.0000;58.0000;145.000;11.0000;-0.3;0.40;-999;
2005;1;17;13;60.0000;53.0000;140.000;12.0000;0.51;0.90;212.;
2005;1;17;14;62.0000;34.0000;114.000;11.0000;1.01;1.50;169.;
2005;1;17;15;66.0000;33.0000;117.000;10.0000;0.21;0.80;257.;
2005;1;17;16;70.0000;37.0000;127.000;9.00000;0.01;0.60;246.;
2005;1;17;17;72.0000;37.0000;129.000;8.00000;-0.3;0.70;233.;
2005;1;17;18;72.0000;40.0000;134.000;7.00000;-0.7;0.70;212.;
2005;1;17;19;73.0000;47.0000;146.000;7.00000;-1.0;0.60;231.;
2005;1;17;20;70.0000;45.0000;138.000;8.00000;-1.2;0.30;-999;
2005;1;17;21;68.0000;48.0000;142.000;7.00000;-1.6;0.70;291.;
2005;1;17;22;65.0000;48.0000;139.000;7.00000;-2.0;0.90;298.;
2005;1;17;23;61.0000;48.0000;135.000;8.00000;-2.3;0.70;318.;
2005;1;17;24;64.0000;73.0000;176.000;7.00000;-2.6;0.80;316.;
2005;1;18;1;57.0000;44.0000;125.000;7.00000;-3.0;0.30;-999;
2005;1;18;2;52.0000;41.0000;114.000;7.00000;-3.3;1.20;308.;
2005;1;18;3;47.0000;44.0000;114.000;7.00000;-3.8;0.20;-999;
2005;1;18;4;42.0000;29.0000;87.0000;7.00000;-4.3;0.20;-999;
2005;1;18;5;44.0000;26.0000;85.0000;7.00000;-4.6;0.30;-999;
2005;1;18;6;33.0000;6.00000;42.0000;10.0000;-4.5;0.40;-999;
2005;1;18;7;32.0000;6.00000;41.0000;16.0000;-3.7;0.30;-999;
2005;1;18;8;52.0000;29.0000;97.0000;9.00000;-2.7;0.30;-999;
2005;1;18;9;84.0000;200.000;390.000;7.00000;-2.4;0.20;-999;
2005;1;18;10;95.0000;279.000;523.000;7.00000;-1.9;0.80;-999;
2005;1;18;11;98.0000;285.000;536.000;7.00000;-2.0;0.90;96.0;
2005;1;18;12;99.0000;281.000;529.000;7.00000;-1.1;0.70;-999;
2005;1;18;13;106.000;315.000;588.000;7.00000;-0.8;0.60;-999;
2005;1;18;14;85.0000;198.000;389.000;7.00000;-0.5;0.40;-999;
2005;1;18;15;81.0000;167.000;337.000;7.00000;-0.9;1.50;90.0;
2005;1;18;16;82.0000;177.000;353.000;7.00000;-0.5;0.70;-999;
2005;1;18;17;72.0000;143.000;291.000;7.00000;-0.7;1.50;98.0;
2005;1;18;18;77.0000;142.000;295.000;7.00000;-1.1;1.40;78.0;
2005;1;18;19;77.0000;158.000;320.000;7.00000;-0.8;0.40;-999;
2005;1;18;20;76.0000;126.000;-999;7.00000;-0.7;0.10;-999;
2005;1;18;21;71.0000;63.0000;168.000;7.00000;-0.8;0.30;-999;
2005;1;18;22;66.0000;38.0000;124.000;7.00000;-0.8;0.20;-999;
2005;1;18;23;60.0000;15.0000;83.0000;7.00000;-0.9;0.20;-999;
2005;1;18;24;65.0000;41.0000;129.000;8.00000;-0.9;0.10;-999;
2005;1;19;1;69.0000;57.0000;157.000;7.00000;-0.8;0.40;-999;
2005;1;19;2;67.0000;56.0000;153.000;7.00000;-0.7;0.40;-999;
2005;1;19;3;63.0000;42.0000;127.000;8.00000;-0.7;0.30;-999;
2005;1;19;4;57.0000;28.0000;99.0000;7.00000;-0.3;0.20;-999;
2005;1;19;5;55.0000;34.0000;108.000;7.00000;-0.5;0.10;-999;
2005;1;19;6;57.0000;36.0000;112.000;8.00000;-1.1;0.10;-999;
2005;1;19;7;59.0000;36.0000;113.000;7.00000;-1.0;0.20;-999;
2005;1;19;8;55.0000;35.0000;109.000;8.00000;-0.7;0.60;-999;
2005;1;19;9;43.0000;23.0000;78.0000;13.0000;-1.0;0.10;-999;
2005;1;19;10;24.0000;4.00000;29.0000;31.0000;-1.3;0.30;-999;
2005;1;19;11;48.0000;32.0000;96.0000;17.0000;0.21;0.50;-999;
2005;1;19;12;55.0000;39.0000;114.000;17.0000;0.91;0.40;-999;
2005;1;19;13;59.0000;33.0000;110.000;19.0000;3.91;0.50;-999;
2005;1;19;14;42.0000;11.0000;58.0000;31.0000;7.71;0.00;-999;
2005;1;19;15;48.0000;9.00000;62.0000;28.0000;7.21;0.80;166.;
2005;1;19;16;50.0000;6.00000;59.0000;29.0000;6.61;0.80;171.;
2005;1;19;17;50.0000;3.00000;55.0000;25.0000;6.21;0.20;-999;
2005;1;19;18;67.0000;7.00000;78.0000;12.0000;4.21;0.50;-999;
2005;1;19;19;60.0000;16.0000;84.0000;11.0000;1.71;0.40;-999;
2005;1;19;20;55.0000;15.0000;79.0000;11.0000;-0.2;0.30;-999;
2005;1;19;21;54.0000;21.0000;87.0000;10.0000;-0.7;0.20;-999;
2005;1;19;22;41.0000;6.00000;50.0000;18.0000;-1.2;0.30;-999;
2005;1;19;23;46.0000;6.00000;55.0000;13.0000;-0.4;0.80;-999;
2005;1;19;24;36.0000;1.00000;37.0000;18.0000;-1.3;0.50;-999;
2005;1;20;1;26.0000;0.000000;26.0000;23.0000;-1.9;0.70;296.;
2005;1;20;2;21.0000;0.000000;21.0000;28.0000;-1.6;0.40;-999;
2005;1;20;3;19.0000;0.000000;19.0000;29.0000;-1.0;0.70;289.;
2005;1;20;4;9.00000;0.000000;9.00000;38.0000;-1.1;0.60;-999;
2005;1;20;5;11.0000;0.000000;11.0000;34.0000;-0.6;0.80;-999;
2005;1;20;6;15.0000;0.000000;15.0000;31.0000;-1.3;0.60;-999;
2005;1;20;7;32.0000;12.0000;49.0000;24.0000;-2.1;0.20;-999;
2005;1;20;8;23.0000;2.00000;26.0000;28.0000;-1.3;0.60;-999;
2005;1;20;9;48.0000;31.0000;96.0000;16.0000;-1.7;0.30;-999;
2005;1;20;10;68.0000;79.0000;190.000;12.0000;-0.0;0.40;-999;
2005;1;20;11;59.0000;37.0000;115.000;18.0000;3.61;0.50;-999;
2005;1;20;12;41.0000;12.0000;60.0000;33.0000;6.61;0.40;-999;
2005;1;20;13;70.0000;41.0000;134.000;18.0000;6.61;1.00;79.0;
2005;1;20;14;79.0000;46.0000;149.000;17.0000;7.81;0.80;163.;
2005;1;20;15;96.0000;52.0000;176.000;13.0000;7.41;1.30;170.;
2005;1;20;16;129.000;135.000;337.000;9.00000;8.21;1.00;216.;
2005;1;20;17;114.000;120.000;298.000;8.00000;6.51;1.00;178.;
2005;1;20;18;110.000;119.000;294.000;8.00000;4.51;0.70;87.0;
2005;1;20;19;115.000;145.000;338.000;8.00000;2.51;0.30;-999;
2005;1;20;20;107.000;125.000;299.000;8.00000;2.51;0.80;-999;
2005;1;20;21;103.000;142.000;320.000;8.00000;1.91;1.00;327.;
2005;1;20;22;87.0000;76.0000;204.000;8.00000;0.80;0.40;-999;
2005;1;20;23;72.0000;28.0000;115.000;10.0000;0.91;0.50;-999;
2005;1;20;24;71.0000;39.0000;131.000;8.00000;2.81;1.90;15.0;
2005;1;21;1;54.0000;14.0000;75.0000;11.0000;1.51;0.70;-999;
2005;1;21;2;38.0000;1.00000;39.0000;16.0000;0.80;0.30;-999;
2005;1;21;3;53.0000;17.0000;79.0000;9.00000;1.41;0.50;-999;
2005;1;21;4;53.0000;12.0000;71.0000;8.00000;0.61;0.80;253.;
2005;1;21;5;28.0000;2.00000;30.0000;26.0000;0.11;0.50;-999;
2005;1;21;6;25.0000;0.000000;25.0000;24.0000;3.51;1.70;286.;
2005;1;21;7;46.0000;8.00000;57.0000;11.0000;3.31;0.80;288.;
2005;1;21;8;39.0000;8.00000;51.0000;14.0000;1.41;0.60;-999;
2005;1;21;9;66.0000;120.000;251.000;9.00000;1.21;0.50;-999;
2005;1;21;10;87.0000;204.000;400.000;9.00000;3.31;0.70;-999;
2005;1;21;11;76.0000;97.0000;225.000;16.0000;7.41;0.50;-999;
2005;1;21;12;25.0000;0.000000;25.0000;40.0000;13.2;1.10;260.;
2005;1;21;13;10.0000;0.000000;10.0000;56.0000;16.2;1.40;241.;
2005;1;21;14;8.00000;0.000000;8.00000;59.0000;16.4;3.30;251.;
2005;1;21;15;7.00000;0.000000;7.00000;58.0000;16.7;3.50;267.;
2005;1;21;16;14.0000;0.000000;14.0000;51.0000;16.8;2.60;268.;
2005;1;21;17;17.0000;0.000000;17.0000;53.0000;16.4;1.80;250.;
2005;1;21;18;12.0000;0.000000;12.0000;64.0000;14.6;2.30;275.;
2005;1;21;19;8.00000;0.000000;8.00000;69.0000;13.8;2.70;292.;
2005;1;21;20;10.0000;0.000000;10.0000;66.0000;13.6;2.60;288.;
2005;1;21;21;9.00000;0.000000;9.00000;65.0000;12.6;1.90;290.;
2005;1;21;22;13.0000;0.000000;13.0000;56.0000;11.2;1.50;315.;
2005;1;21;23;6.00000;0.000000;6.00000;58.0000;10.0;1.40;294.;
2005;1;21;24;21.0000;0.000000;21.0000;38.0000;8.91;1.20;309.;
2005;1;22;1;48.0000;0.000000;49.0000;14.0000;6.21;0.70;-999;
2005;1;22;2;28.0000;0.000000;28.0000;21.0000;3.51;1.50;61.0;
2005;1;22;3;24.0000;0.000000;24.0000;20.0000;2.71;0.70;337.;
2005;1;22;4;23.0000;0.000000;23.0000;18.0000;2.61;0.80;322.;
2005;1;22;5;33.0000;0.000000;34.0000;13.0000;1.91;0.60;352.;
2005;1;22;6;31.0000;0.000000;31.0000;13.0000;1.71;0.60;-999;
2005;1;22;7;41.0000;12.0000;60.0000;9.00000;1.21;0.50;-999;
2005;1;22;8;47.0000;21.0000;79.0000;9.00000;1.11;0.50;-999;
2005;1;22;9;51.0000;33.0000;101.000;9.00000;1.81;0.90;-999;
2005;1;22;10;44.0000;33.0000;95.0000;22.0000;3.91;0.60;-999;
2005;1;22;11;56.0000;44.0000;123.000;18.0000;6.91;1.50;-999;
2005;1;22;12;39.0000;21.0000;71.0000;36.0000;8.51;1.60;155.;
2005;1;22;13;52.0000;20.0000;82.0000;21.0000;9.61;2.30;166.;
2005;1;22;14;44.0000;8.00000;56.0000;29.0000;7.41;2.10;155.;
2005;1;22;15;43.0000;4.00000;48.0000;31.0000;8.21;1.60;89.0;
2005;1;22;16;43.0000;2.00000;46.0000;33.0000;8.91;1.10;142.;
2005;1;22;17;47.0000;3.00000;52.0000;23.0000;9.21;1.10;67.0;
2005;1;22;18;49.0000;2.00000;53.0000;25.0000;7.61;0.30;-999;
2005;1;22;19;39.0000;2.00000;43.0000;30.0000;5.91;1.10;350.;
2005;1;22;20;11.0000;0.000000;11.0000;54.0000;5.31;1.30;352.;
2005;1;22;21;8.00000;0.000000;8.00000;55.0000;5.21;2.00;346.;
2005;1;22;22;13.0000;0.000000;13.0000;43.0000;4.81;2.10;357.;
2005;1;22;23;13.0000;0.000000;13.0000;43.0000;2.61;1.20;347.;
2005;1;22;24;5.00000;0.000000;5.00000;50.0000;2.71;1.40;6.00;
2005;1;23;1;18.0000;0.000000;18.0000;35.0000;3.21;2.00;20.0;
2005;1;23;2;11.0000;0.000000;11.0000;42.0000;1.71;0.80;-999;
2005;1;23;3;16.0000;0.000000;16.0000;32.0000;1.81;0.90;-999;
2005;1;23;4;15.0000;0.000000;15.0000;30.0000;0.51;0.50;-999;
2005;1;23;5;13.0000;0.000000;13.0000;32.0000;-0.1;0.50;-999;
2005;1;23;6;16.0000;0.000000;16.0000;31.0000;-0.0;0.60;-999;
2005;1;23;7;27.0000;1.00000;28.0000;26.0000;1.11;1.40;315.;
2005;1;23;8;40.0000;7.00000;50.0000;18.0000;2.01;0.70;-999;
2005;1;23;9;12.0000;1.00000;14.0000;45.0000;1.91;1.10;-999;
2005;1;23;10;2.00000;0.000000;2.00000;55.0000;3.91;2.20;353.;
2005;1;23;11;7.00000;0.000000;7.00000;50.0000;5.01;2.50;66.0;
2005;1;23;12;-999;-999;-999;59.0000;4.91;1.60;32.0;
2005;1;23;13;4.00000;0.000000;4.00000;54.0000;4.31;2.00;52.0;
2005;1;23;14;6.00000;0.000000;6.00000;49.0000;3.41;2.60;56.0;
2005;1;23;15;9.00000;0.000000;9.00000;42.0000;2.31;2.40;57.0;
2005;1;23;16;15.0000;0.000000;15.0000;38.0000;2.71;0.40;-999;
2005;1;23;17;21.0000;0.000000;21.0000;31.0000;3.01;0.30;-999;
2005;1;23;18;34.0000;0.000000;34.0000;19.0000;2.81;0.60;273.;
2005;1;23;19;44.0000;5.00000;51.0000;14.0000;2.31;0.40;-999;
2005;1;23;20;44.0000;8.00000;57.0000;12.0000;2.21;0.30;-999;
2005;1;23;21;46.0000;11.0000;63.0000;11.0000;1.91;0.30;-999;
2005;1;23;22;31.0000;1.00000;32.0000;17.0000;1.61;0.50;-999;
2005;1;23;23;34.0000;2.00000;37.0000;14.0000;0.80;0.30;-999;
2005;1;23;24;21.0000;0.000000;21.0000;20.0000;-0.1;0.30;-999;
2005;1;24;1;9.00000;0.000000;9.00000;28.0000;-0.6;0.40;-999;
2005;1;24;2;10.0000;0.000000;10.0000;24.0000;-0.9;0.50;-999;
2005;1;24;3;9.00000;0.000000;9.00000;30.0000;-1.5;0.30;-999;
2005;1;24;4;10.0000;0.000000;10.0000;29.0000;-0.6;1.70;13.0;
2005;1;24;5;10.0000;0.000000;10.0000;23.0000;-0.1;0.70;-999;
2005;1;24;6;7.00000;0.000000;7.00000;27.0000;-1.0;0.30;-999;
2005;1;24;7;24.0000;2.00000;28.0000;20.0000;-1.8;0.30;-999;
2005;1;24;8;33.0000;9.00000;46.0000;17.0000;-1.8;0.70;-999;
2005;1;24;9;47.0000;39.0000;107.000;10.0000;-1.4;0.90;298.;
2005;1;24;10;43.0000;36.0000;99.0000;20.0000;-1.0;0.40;-999;
2005;1;24;11;44.0000;26.0000;83.0000;19.0000;1.51;1.20;-999;
2005;1;24;12;38.0000;6.00000;47.0000;28.0000;3.61;0.80;-999;
2005;1;24;13;53.0000;17.0000;79.0000;21.0000;4.51;1.20;189.;
2005;1;24;14;53.0000;13.0000;72.0000;22.0000;4.21;1.70;171.;
2005;1;24;15;53.0000;10.0000;69.0000;22.0000;4.61;1.20;196.;
2005;1;24;16;52.0000;13.0000;73.0000;23.0000;5.11;0.90;196.;
2005;1;24;17;38.0000;10.0000;53.0000;34.0000;4.51;0.90;-999;
2005;1;24;18;67.0000;27.0000;109.000;8.00000;3.91;2.00;71.0;
2005;1;24;19;70.0000;56.0000;156.000;8.00000;1.61;0.40;-999;
2005;1;24;20;68.0000;47.0000;140.000;8.00000;0.91;0.80;66.0;
2005;1;24;21;61.0000;30.0000;108.000;8.00000;0.61;1.10;56.0;
2005;1;24;22;61.0000;24.0000;97.0000;8.00000;0.01;0.70;301.;
2005;1;24;23;17.0000;1.00000;18.0000;43.0000;-0.2;1.20;311.;
2005;1;24;24;-999;-999;-999;63.0000;0.91;1.50;338.;
2005;1;25;1;-999;-999;-999;61.0000;1.81;1.70;345.;
2005;1;25;2;-999;-999;-999;59.0000;1.11;1.60;345.;
2005;1;25;3;-999;-999;-999;59.0000;0.91;1.90;333.;
2005;1;25;4;-999;-999;-999;59.0000;1.11;2.10;327.;
2005;1;25;5;-999;-999;-999;58.0000;1.31;2.10;336.;
2005;1;25;6;1.00000;0.000000;1.00000;55.0000;1.51;2.90;330.;
2005;1;25;7;9.00000;0.000000;10.0000;43.0000;1.11;2.30;323.;
2005;1;25;8;8.00000;0.000000;8.00000;41.0000;-0.3;1.20;329.;
2005;1;25;9;36.0000;8.00000;49.0000;19.0000;-0.9;1.00;360.;
2005;1;25;10;61.0000;55.0000;146.000;13.0000;0.01;0.30;-999;
2005;1;25;11;18.0000;2.00000;21.0000;47.0000;3.31;0.70;137.;
2005;1;25;12;8.00000;0.000000;8.00000;55.0000;3.71;3.30;78.0;
2005;1;25;13;7.00000;0.000000;7.00000;57.0000;3.71;3.20;91.0;
2005;1;25;14;6.00000;0.000000;6.00000;59.0000;4.61;3.00;86.0;
2005;1;25;15;8.00000;0.000000;8.00000;54.0000;4.41;2.70;78.0;
2005;1;25;16;29.0000;1.00000;32.0000;37.0000;4.61;1.20;142.;
2005;1;25;17;40.0000;3.00000;44.0000;25.0000;3.31;2.50;163.;
2005;1;25;18;44.0000;4.00000;51.0000;17.0000;2.61;1.50;167.;
2005;1;25;19;40.0000;9.00000;54.0000;19.0000;0.01;0.70;314.;
2005;1;25;20;45.0000;20.0000;76.0000;12.0000;-1.3;0.80;301.;
2005;1;25;21;9.00000;1.00000;11.0000;45.0000;-1.6;0.20;-999;
2005;1;25;22;6.00000;0.000000;6.00000;38.0000;0.30;1.80;328.;
2005;1;25;23;13.0000;0.000000;13.0000;32.0000;-1.1;0.40;-999;
2005;1;25;24;2.00000;0.000000;2.00000;39.0000;-2.5;0.40;-999;
2005;1;26;1;-999;-999;-999;50.0000;-2.1;0.70;22.0;
2005;1;26;2;11.0000;0.000000;11.0000;38.0000;-0.0;1.80;12.0;
2005;1;26;3;13.0000;0.000000;13.0000;32.0000;-1.0;2.10;61.0;
2005;1;26;4;1.00000;0.000000;1.00000;52.0000;-2.2;0.90;28.0;
2005;1;26;5;8.00000;0.000000;8.00000;41.0000;-0.1;2.70;341.;
2005;1;26;6;14.0000;0.000000;15.0000;35.0000;-1.2;1.70;11.0;
2005;1;26;7;44.0000;11.0000;61.0000;12.0000;-1.9;0.80;-999;
2005;1;26;8;58.0000;38.0000;117.000;10.0000;-3.1;0.60;-999;
2005;1;26;9;47.0000;19.0000;77.0000;14.0000;-2.2;0.90;-999;
2005;1;26;10;54.0000;42.0000;118.000;13.0000;-1.3;1.80;61.0;
2005;1;26;11;36.0000;16.0000;61.0000;28.0000;1.01;1.00;90.0;
2005;1;26;12;19.0000;0.000000;20.0000;40.0000;2.41;0.50;-999;
2005;1;26;13;28.0000;4.00000;34.0000;36.0000;3.61;0.80;213.;
2005;1;26;14;29.0000;3.00000;34.0000;37.0000;4.01;1.00;143.;
2005;1;26;15;25.0000;1.00000;26.0000;40.0000;4.51;1.40;129.;
2005;1;26;16;23.0000;0.000000;23.0000;42.0000;5.11;1.10;217.;
2005;1;26;17;27.0000;0.000000;27.0000;35.0000;5.91;1.00;236.;
2005;1;26;18;24.0000;1.00000;26.0000;35.0000;4.01;0.40;-999;
2005;1;26;19;15.0000;0.000000;15.0000;39.0000;1.91;0.90;329.;
2005;1;26;20;12.0000;0.000000;12.0000;45.0000;0.80;0.80;337.;
2005;1;26;21;19.0000;2.00000;22.0000;46.0000;1.41;1.10;-999;
2005;1;26;22;36.0000;5.00000;43.0000;25.0000;2.71;2.80;1.00;
2005;1;26;23;50.0000;9.00000;63.0000;9.00000;0.91;1.50;37.0;
2005;1;26;24;44.0000;5.00000;52.0000;13.0000;-0.1;0.90;349.;
2005;1;27;1;40.0000;3.00000;45.0000;13.0000;-0.8;0.80;302.;
2005;1;27;2;38.0000;2.00000;40.0000;14.0000;-1.5;0.60;279.;
2005;1;27;3;27.0000;0.000000;27.0000;20.0000;-1.7;0.70;283.;
2005;1;27;4;21.0000;0.000000;21.0000;20.0000;-1.8;0.80;309.;
2005;1;27;5;7.00000;0.000000;7.00000;16.0000;-2.5;0.30;-999;
2005;1;27;6;1.00000;0.000000;1.00000;15.0000;-3.1;0.10;-999;
2005;1;27;7;-999;-999;-999;11.0000;-3.4;0.10;-999;
2005;1;27;8;-999;-999;-999;10.0000;-3.8;0.20;-999;
2005;1;27;9;-999;-999;-999;8.00000;-4.1;0.10;-999;
2005;1;27;10;4.00000;1.00000;6.00000;12.0000;-2.5;0.20;-999;
2005;1;27;11;35.0000;20.0000;65.0000;25.0000;1.31;0.30;-999;
2005;1;27;12;26.0000;5.00000;34.0000;34.0000;3.11;0.90;111.;
2005;1;27;13;41.0000;15.0000;64.0000;25.0000;3.31;1.30;149.;
2005;1;27;14;32.0000;6.00000;41.0000;32.0000;3.11;2.20;159.;
2005;1;27;15;34.0000;5.00000;42.0000;31.0000;3.21;2.00;171.;
2005;1;27;16;39.0000;4.00000;46.0000;27.0000;2.81;2.00;168.;
2005;1;27;17;44.0000;5.00000;52.0000;20.0000;2.71;1.50;158.;
2005;1;27;18;51.0000;14.0000;72.0000;10.0000;1.71;1.20;161.;
2005;1;27;19;47.0000;10.0000;63.0000;9.00000;-0.5;0.20;-999;
2005;1;27;20;40.0000;7.00000;51.0000;12.0000;-1.8;0.20;-999;
2005;1;27;21;44.0000;15.0000;67.0000;9.00000;-2.3;0.10;-999;
2005;1;27;22;44.0000;14.0000;65.0000;10.0000;-2.8;0.30;-999;
2005;1;27;23;43.0000;6.00000;53.0000;11.0000;-2.5;0.50;-999;
2005;1;27;24;43.0000;7.00000;54.0000;10.0000;-2.5;1.00;9.00;
2005;1;28;1;39.0000;10.0000;55.0000;8.00000;-2.4;1.30;2.00;
2005;1;28;2;37.0000;7.00000;47.0000;10.0000;-3.8;0.10;-999;
2005;1;28;3;32.0000;3.00000;37.0000;10.0000;-3.9;0.50;-999;
2005;1;28;4;30.0000;3.00000;35.0000;9.00000;-4.4;0.20;-999;
2005;1;28;5;32.0000;6.00000;40.0000;8.00000;-4.8;0.20;-999;
2005;1;28;6;32.0000;7.00000;43.0000;8.00000;-4.2;0.10;-999;
2005;1;28;7;35.0000;16.0000;59.0000;9.00000;-3.5;0.10;-999;
2005;1;28;8;40.0000;42.0000;105.000;8.00000;-3.0;0.30;-999;
2005;1;28;9;53.0000;106.000;215.000;8.00000;-2.5;0.10;-999;
2005;1;28;10;67.0000;133.000;271.000;9.00000;-2.0;0.20;-999;
2005;1;28;11;59.0000;72.0000;170.000;11.0000;-0.7;0.40;-999;
2005;1;28;12;34.0000;9.00000;47.0000;25.0000;0.41;0.60;-999;
2005;1;28;13;38.0000;8.00000;50.0000;23.0000;1.31;1.60;163.;
2005;1;28;14;37.0000;6.00000;47.0000;23.0000;0.41;1.00;-999;
2005;1;28;15;28.0000;2.00000;32.0000;31.0000;0.30;0.60;-999;
2005;1;28;16;32.0000;3.00000;36.0000;26.0000;0.41;0.80;-999;
2005;1;28;17;33.0000;2.00000;37.0000;25.0000;-0.0;1.80;128.;
2005;1;28;18;30.0000;1.00000;32.0000;26.0000;-0.4;1.80;117.;
2005;1;28;19;36.0000;2.00000;40.0000;19.0000;-0.8;1.40;148.;
2005;1;28;20;40.0000;3.00000;45.0000;16.0000;-1.0;0.80;117.;
2005;1;28;21;38.0000;3.00000;43.0000;16.0000;-1.2;1.00;126.;
2005;1;28;22;36.0000;1.00000;38.0000;14.0000;-1.7;1.50;106.;
2005;1;28;23;33.0000;2.00000;37.0000;12.0000;-2.8;0.30;-999;
2005;1;28;24;31.0000;2.00000;34.0000;14.0000;-3.8;0.00;-999;
2005;1;29;1;29.0000;2.00000;32.0000;13.0000;-3.7;0.30;-999;
2005;1;29;2;34.0000;4.00000;40.0000;9.00000;-4.5;0.60;315.;
2005;1;29;3;31.0000;3.00000;35.0000;10.0000;-4.9;0.60;-999;
2005;1;29;4;24.0000;1.00000;26.0000;13.0000;-5.3;0.00;-999;
2005;1;29;5;28.0000;3.00000;32.0000;11.0000;-5.5;0.10;-999;
2005;1;29;6;30.0000;8.00000;42.0000;10.0000;-4.2;0.40;-999;
2005;1;29;7;28.0000;8.00000;41.0000;9.00000;-4.4;0.50;-999;
2005;1;29;8;30.0000;18.0000;58.0000;8.00000;-5.3;0.20;-999;
2005;1;29;9;39.0000;50.0000;116.000;9.00000;-5.2;0.40;-999;
2005;1;29;10;45.0000;63.0000;142.000;9.00000;-4.2;0.60;-999;
2005;1;29;11;27.0000;9.00000;41.0000;19.0000;-3.1;0.50;-999;
2005;1;29;12;37.0000;18.0000;64.0000;16.0000;-1.4;0.80;35.0;
