year;month;day;hour;NO2;NO;NOx;SO2;PM10;
2005;1;18;2;52.0000;17.0000;78.0667;-999;83.0000;
2005;1;18;3;-999;-999;-999;4.00000;83.0000;
2005;1;18;4;46.0000;15.0000;69.0000;3.00000;83.0000;
2005;1;18;5;49.0000;17.0000;75.0667;3.00000;83.0000;
2005;1;18;6;54.0000;25.0000;92.3333;3.00000;83.0000;
2005;1;18;7;51.0000;23.0000;86.2667;2.00000;83.0000;
2005;1;18;8;48.0000;21.0000;80.2000;3.00000;83.0000;
2005;1;18;9;45.0000;26.0000;84.8667;3.00000;83.0000;
2005;1;18;10;41.0000;31.0000;88.5333;2.00000;83.0000;
2005;1;18;11;38.0000;31.0000;85.5333;2.00000;83.0000;
2005;1;18;12;34.0000;27.0000;75.4000;3.00000;83.0000;
2005;1;18;13;33.0000;24.0000;69.8000;3.00000;83.0000;
2005;1;18;14;36.0000;23.0000;71.2667;2.00000;83.0000;
2005;1;18;15;42.0000;29.0000;86.4667;2.00000;83.0000;
2005;1;18;16;49.0000;46.0000;119.533;3.00000;83.0000;
2005;1;18;17;49.0000;58.0000;137.933;2.00000;83.0000;
2005;1;18;18;52.0000;74.0000;165.467;6.00000;83.0000;
2005;1;18;19;56.0000;70.0000;163.333;4.00000;83.0000;
2005;1;18;20;54.0000;59.0000;144.467;5.00000;83.0000;
2005;1;18;21;51.0000;29.0000;95.4667;5.00000;83.0000;
2005;1;18;22;39.0000;12.0000;57.4000;4.00000;83.0000;
2005;1;18;23;24.0000;6.00000;33.2000;4.00000;83.0000;
2005;1;18;24;24.0000;6.00000;33.2000;3.00000;83.0000;
2005;1;19;1;28.0000;9.00000;41.8000;2.00000;55.0000;
2005;1;19;2;51.0000;35.0000;104.667;-999;55.0000;
2005;1;19;3;-999;-999;-999;4.00000;55.0000;
2005;1;19;4;52.0000;44.0000;119.467;3.00000;55.0000;
2005;1;19;5;52.0000;44.0000;119.467;5.00000;55.0000;
2005;1;19;6;54.0000;45.0000;123.000;4.00000;55.0000;
2005;1;19;7;55.0000;56.0000;140.867;5.00000;55.0000;
2005;1;19;8;54.0000;61.0000;147.533;7.00000;55.0000;
2005;1;19;9;51.0000;54.0000;133.800;6.00000;55.0000;
2005;1;19;10;48.0000;48.0000;121.600;6.00000;55.0000;
2005;1;19;11;44.0000;48.0000;117.600;6.00000;55.0000;
2005;1;19;12;44.0000;53.0000;125.267;13.0000;55.0000;
2005;1;19;13;46.0000;56.0000;131.867;13.0000;55.0000;
2005;1;19;14;45.0000;50.0000;121.667;9.00000;55.0000;
2005;1;19;15;50.0000;62.0000;145.067;13.0000;55.0000;
2005;1;19;16;48.0000;40.0000;109.333;9.00000;55.0000;
2005;1;19;17;48.0000;25.0000;86.3333;6.00000;55.0000;
2005;1;19;18;56.0000;27.0000;97.4000;8.00000;55.0000;
2005;1;19;19;61.0000;34.0000;113.133;7.00000;55.0000;
2005;1;19;20;64.0000;39.0000;123.800;10.0000;55.0000;
2005;1;19;21;65.0000;52.0000;144.733;6.00000;55.0000;
2005;1;19;22;65.0000;65.0000;164.667;6.00000;55.0000;
2005;1;19;23;64.0000;76.0000;180.533;6.00000;55.0000;
2005;1;19;24;61.0000;73.0000;172.933;5.00000;55.0000;
2005;1;20;1;54.0000;56.0000;139.867;6.00000;78.0000;
2005;1;20;2;51.0000;62.0000;146.067;-999;78.0000;
2005;1;20;3;-999;-999;-999;6.00000;78.0000;
2005;1;20;4;60.0000;99.0000;211.800;9.00000;78.0000;
2005;1;20;5;56.0000;116.000;233.867;8.00000;78.0000;
2005;1;20;6;51.0000;102.000;207.400;6.00000;78.0000;
2005;1;20;7;52.0000;110.000;220.667;7.00000;78.0000;
2005;1;20;8;51.0000;123.000;239.600;7.00000;78.0000;
2005;1;20;9;48.0000;125.000;239.667;6.00000;78.0000;
2005;1;20;10;50.0000;131.000;250.867;7.00000;78.0000;
2005;1;20;11;51.0000;124.000;241.133;9.00000;78.0000;
2005;1;20;12;53.0000;112.000;224.733;12.0000;78.0000;
2005;1;20;13;50.0000;90.0000;188.000;13.0000;78.0000;
2005;1;20;14;46.0000;60.0000;138.000;13.0000;78.0000;
2005;1;20;15;47.0000;53.0000;128.267;11.0000;78.0000;
2005;1;20;16;49.0000;45.0000;118.000;6.00000;78.0000;
2005;1;20;17;57.0000;46.0000;127.533;8.00000;78.0000;
2005;1;20;18;60.0000;55.0000;144.333;6.00000;78.0000;
2005;1;20;19;59.0000;70.0000;166.333;7.00000;78.0000;
2005;1;20;20;63.0000;103.000;220.933;8.00000;78.0000;
2005;1;20;21;61.0000;101.000;215.867;8.00000;78.0000;
2005;1;20;22;65.0000;85.0000;195.333;7.00000;78.0000;
2005;1;20;23;62.0000;101.000;216.867;5.00000;78.0000;
2005;1;20;24;54.0000;82.0000;179.733;7.00000;78.0000;
2005;1;21;1;47.0000;75.0000;162.000;7.00000;81.0000;
2005;1;21;2;45.0000;68.0000;149.267;-999;81.0000;
2005;1;21;3;-999;-999;-999;6.00000;81.0000;
2005;1;21;4;52.0000;71.0000;160.867;6.00000;81.0000;
2005;1;21;5;43.0000;75.0000;158.000;8.00000;81.0000;
2005;1;21;6;41.0000;78.0000;160.600;5.00000;81.0000;
2005;1;21;7;39.0000;80.0000;161.667;6.00000;81.0000;
2005;1;21;8;47.0000;111.000;217.200;7.00000;81.0000;
2005;1;21;9;51.0000;136.000;259.533;7.00000;81.0000;
2005;1;21;10;49.0000;133.000;252.933;6.00000;81.0000;
2005;1;21;11;54.0000;101.000;208.867;9.00000;81.0000;
2005;1;21;12;51.0000;65.0000;150.667;12.0000;81.0000;
2005;1;21;13;50.0000;55.0000;134.333;11.0000;81.0000;
2005;1;21;14;45.0000;38.0000;103.267;12.0000;81.0000;
2005;1;21;15;37.0000;22.0000;70.7333;11.0000;81.0000;
2005;1;21;16;41.0000;22.0000;74.7333;9.00000;81.0000;
2005;1;21;17;46.0000;22.0000;79.7333;9.00000;81.0000;
2005;1;21;18;54.0000;34.0000;106.133;7.00000;81.0000;
2005;1;21;19;58.0000;79.0000;179.133;7.00000;81.0000;
2005;1;21;20;54.0000;87.0000;187.400;7.00000;81.0000;
2005;1;21;21;55.0000;88.0000;189.933;6.00000;81.0000;
2005;1;21;22;49.0000;96.0000;196.200;7.00000;81.0000;
2005;1;21;23;57.0000;99.0000;208.800;8.00000;81.0000;
2005;1;21;24;49.0000;68.0000;153.267;7.00000;81.0000;
2005;1;22;1;42.0000;58.0000;130.933;6.00000;92.0000;
2005;1;22;2;40.0000;61.0000;133.533;-999;92.0000;
2005;1;22;3;-999;-999;-999;7.00000;92.0000;
2005;1;22;4;43.0000;46.0000;113.533;9.00000;92.0000;
2005;1;22;5;45.0000;52.0000;124.733;7.00000;92.0000;
2005;1;22;6;40.0000;50.0000;116.667;7.00000;92.0000;
2005;1;22;7;38.0000;51.0000;116.200;6.00000;92.0000;
2005;1;22;8;39.0000;60.0000;131.000;7.00000;92.0000;
2005;1;22;9;43.0000;80.0000;165.667;8.00000;92.0000;
2005;1;22;10;46.0000;72.0000;156.400;7.00000;92.0000;
2005;1;22;11;44.0000;67.0000;146.733;9.00000;92.0000;
2005;1;22;12;39.0000;41.0000;101.867;8.00000;92.0000;
2005;1;22;13;38.0000;33.0000;88.6000;10.0000;92.0000;
2005;1;22;14;42.0000;34.0000;94.1333;13.0000;92.0000;
2005;1;22;15;45.0000;34.0000;97.1333;14.0000;92.0000;
2005;1;22;16;42.0000;22.0000;75.7333;15.0000;92.0000;
2005;1;22;17;51.0000;27.0000;92.4000;17.0000;92.0000;
2005;1;22;18;61.0000;49.0000;136.133;10.0000;92.0000;
2005;1;22;19;58.0000;87.0000;191.400;6.00000;92.0000;
2005;1;22;20;64.0000;123.000;252.600;8.00000;92.0000;
2005;1;22;21;59.0000;138.000;270.600;7.00000;92.0000;
2005;1;22;22;60.0000;77.0000;178.067;10.0000;92.0000;
2005;1;22;23;49.0000;36.0000;104.200;8.00000;92.0000;
2005;1;22;24;51.0000;47.0000;123.067;10.0000;92.0000;
2005;1;23;1;47.0000;37.0000;103.733;9.00000;84.0000;
2005;1;23;2;46.0000;37.0000;102.733;-999;84.0000;
2005;1;23;3;-999;-999;-999;7.00000;84.0000;
2005;1;23;4;53.0000;90.0000;191.000;7.00000;84.0000;
2005;1;23;5;56.0000;94.0000;200.133;7.00000;84.0000;
2005;1;23;6;51.0000;96.0000;198.200;7.00000;84.0000;
2005;1;23;7;48.0000;93.0000;190.600;7.00000;84.0000;
2005;1;23;8;46.0000;95.0000;191.667;7.00000;84.0000;
2005;1;23;9;44.0000;93.0000;186.600;7.00000;84.0000;
2005;1;23;10;44.0000;93.0000;186.600;7.00000;84.0000;
2005;1;23;11;40.0000;75.0000;155.000;6.00000;84.0000;
2005;1;23;12;34.0000;37.0000;90.7333;6.00000;84.0000;
2005;1;23;13;39.0000;35.0000;92.6667;8.00000;84.0000;
2005;1;23;14;42.0000;45.0000;111.000;9.00000;84.0000;
2005;1;23;15;44.0000;40.0000;105.333;8.00000;84.0000;
2005;1;23;16;46.0000;45.0000;115.000;7.00000;84.0000;
2005;1;23;17;44.0000;35.0000;97.6667;7.00000;84.0000;
2005;1;23;18;44.0000;39.0000;103.800;6.00000;84.0000;
2005;1;23;19;44.0000;43.0000;109.933;5.00000;84.0000;
2005;1;23;20;46.0000;51.0000;124.200;5.00000;84.0000;
2005;1;23;21;41.0000;39.0000;100.800;5.00000;84.0000;
2005;1;23;22;41.0000;58.0000;129.933;5.00000;84.0000;
2005;1;23;23;34.0000;63.0000;130.600;6.00000;84.0000;
2005;1;23;24;35.0000;70.0000;142.333;6.00000;84.0000;
2005;1;24;1;34.0000;57.0000;121.400;7.00000;58.0000;
2005;1;24;2;36.0000;45.0000;105.000;-999;58.0000;
2005;1;24;3;-999;-999;-999;6.00000;58.0000;
2005;1;24;4;40.0000;23.0000;75.2667;5.00000;58.0000;
2005;1;24;5;33.0000;34.0000;85.1333;6.00000;58.0000;
2005;1;24;6;32.0000;48.0000;105.600;5.00000;58.0000;
2005;1;24;7;36.0000;58.0000;124.933;7.00000;58.0000;
2005;1;24;8;36.0000;59.0000;126.467;6.00000;58.0000;
2005;1;24;9;37.0000;57.0000;124.400;6.00000;58.0000;
2005;1;24;10;36.0000;69.0000;141.800;7.00000;58.0000;
2005;1;24;11;36.0000;55.0000;120.333;7.00000;58.0000;
2005;1;24;12;37.0000;48.0000;110.600;7.00000;58.0000;
2005;1;24;13;28.0000;26.0000;67.8667;7.00000;58.0000;
2005;1;24;14;20.0000;11.0000;36.8667;8.00000;58.0000;
2005;1;24;15;18.0000;9.00000;31.8000;8.00000;58.0000;
2005;1;24;16;21.0000;8.00000;33.2667;7.00000;58.0000;
2005;1;24;17;33.0000;15.0000;56.0000;7.00000;58.0000;
2005;1;24;18;45.0000;28.0000;87.9333;6.00000;58.0000;
2005;1;24;19;51.0000;70.0000;158.333;7.00000;58.0000;
2005;1;24;20;51.0000;45.0000;120.000;5.00000;58.0000;
2005;1;24;21;45.0000;26.0000;84.8667;5.00000;58.0000;
2005;1;24;22;42.0000;24.0000;78.8000;5.00000;58.0000;
2005;1;24;23;46.0000;54.0000;128.800;5.00000;58.0000;
2005;1;24;24;43.0000;33.0000;93.6000;5.00000;58.0000;
2005;1;25;1;25.0000;10.0000;40.3333;5.00000;19.0000;
2005;1;25;2;14.0000;3.00000;18.6000;-999;19.0000;
2005;1;25;3;-999;-999;-999;4.00000;19.0000;
2005;1;25;4;18.0000;6.00000;27.2000;4.00000;19.0000;
2005;1;25;5;22.0000;6.00000;31.2000;4.00000;19.0000;
2005;1;25;6;28.0000;13.0000;47.9333;4.00000;19.0000;
2005;1;25;7;30.0000;15.0000;53.0000;3.00000;19.0000;
2005;1;25;8;25.0000;11.0000;41.8667;3.00000;19.0000;
2005;1;25;9;26.0000;15.0000;49.0000;3.00000;19.0000;
2005;1;25;10;28.0000;25.0000;66.3333;3.00000;19.0000;
2005;1;25;11;20.0000;15.0000;43.0000;2.00000;19.0000;
2005;1;25;12;11.0000;5.00000;18.6667;2.00000;19.0000;
2005;1;25;13;10.0000;5.00000;17.6667;2.00000;19.0000;
2005;1;25;14;12.0000;4.00000;18.1333;3.00000;19.0000;
2005;1;25;15;13.0000;4.00000;19.1333;3.00000;19.0000;
2005;1;25;16;15.0000;5.00000;22.6667;1.00000;19.0000;
2005;1;25;17;19.0000;7.00000;29.7333;2.00000;19.0000;
2005;1;25;18;29.0000;14.0000;50.4667;2.00000;19.0000;
2005;1;25;19;24.0000;9.00000;37.8000;2.00000;19.0000;
2005;1;25;20;20.0000;6.00000;29.2000;2.00000;19.0000;
2005;1;25;21;22.0000;6.00000;31.2000;7.00000;19.0000;
2005;1;25;22;24.0000;8.00000;36.2667;5.00000;19.0000;
2005;1;25;23;20.0000;6.00000;29.2000;2.00000;19.0000;
2005;1;25;24;20.0000;7.00000;30.7333;1.00000;19.0000;
2005;1;26;1;17.0000;7.00000;27.7333;2.00000;28.0000;
2005;1;26;2;9.00000;2.00000;12.0667;-999;28.0000;
2005;1;26;3;-999;-999;-999;1.00000;28.0000;
2005;1;26;4;14.0000;3.00000;18.6000;2.00000;28.0000;
2005;1;26;5;16.0000;5.00000;23.6667;2.00000;28.0000;
2005;1;26;6;16.0000;6.00000;25.2000;2.00000;28.0000;
2005;1;26;7;23.0000;10.0000;38.3333;1.00000;28.0000;
2005;1;26;8;28.0000;18.0000;55.6000;2.00000;28.0000;
2005;1;26;9;25.0000;16.0000;49.5333;2.00000;28.0000;
2005;1;26;10;25.0000;21.0000;57.2000;2.00000;28.0000;
2005;1;26;11;25.0000;24.0000;61.8000;2.00000;28.0000;
2005;1;26;12;23.0000;21.0000;55.2000;3.00000;28.0000;
2005;1;26;13;24.0000;27.0000;65.4000;9.00000;28.0000;
2005;1;26;14;10.0000;6.00000;19.2000;5.00000;28.0000;
2005;1;26;15;4.00000;1.00000;5.53333;5.00000;28.0000;
2005;1;26;16;9.00000;2.00000;12.0667;6.00000;28.0000;
2005;1;26;17;17.0000;4.00000;23.1333;5.00000;28.0000;
2005;1;26;18;34.0000;13.0000;53.9333;4.00000;28.0000;
2005;1;26;19;40.0000;25.0000;78.3333;3.00000;28.0000;
2005;1;26;20;40.0000;27.0000;81.4000;4.00000;28.0000;
2005;1;26;21;40.0000;31.0000;87.5333;5.00000;28.0000;
2005;1;26;22;38.0000;38.0000;96.2667;5.00000;28.0000;
2005;1;26;23;39.0000;46.0000;109.533;5.00000;28.0000;
2005;1;26;24;35.0000;33.0000;85.6000;5.00000;28.0000;
2005;1;27;1;32.0000;30.0000;78.0000;5.00000;46.0000;
2005;1;27;2;20.0000;9.00000;33.8000;-999;46.0000;
2005;1;27;3;-999;-999;-999;7.00000;46.0000;
2005;1;27;4;24.0000;8.00000;36.2667;8.00000;46.0000;
2005;1;27;5;20.0000;8.00000;32.2667;8.00000;46.0000;
2005;1;27;6;22.0000;23.0000;57.2667;7.00000;46.0000;
2005;1;27;7;23.0000;18.0000;50.6000;6.00000;46.0000;
2005;1;27;8;25.0000;31.0000;72.5333;4.00000;46.0000;
2005;1;27;9;30.0000;52.0000;109.733;6.00000;46.0000;
2005;1;27;10;31.0000;71.0000;139.867;8.00000;46.0000;
2005;1;27;11;29.0000;45.0000;98.0000;7.00000;46.0000;
2005;1;27;12;30.0000;46.0000;100.533;9.00000;46.0000;
2005;1;27;13;26.0000;25.0000;64.3333;12.0000;46.0000;
2005;1;27;14;15.0000;9.00000;28.8000;9.00000;46.0000;
2005;1;27;15;13.0000;5.00000;20.6667;8.00000;46.0000;
2005;1;27;16;13.0000;4.00000;19.1333;9.00000;46.0000;
2005;1;27;17;15.0000;4.00000;21.1333;8.00000;46.0000;
2005;1;27;18;16.0000;5.00000;23.6667;6.00000;46.0000;
2005;1;27;19;49.0000;69.0000;154.800;7.00000;46.0000;
2005;1;27;20;46.0000;52.0000;125.733;7.00000;46.0000;
2005;1;27;21;35.0000;23.0000;70.2667;6.00000;46.0000;
2005;1;27;22;34.0000;31.0000;81.5333;5.00000;46.0000;
2005;1;27;23;31.0000;20.0000;61.6667;5.00000;46.0000;
2005;1;27;24;29.0000;31.0000;76.5333;7.00000;46.0000;
2005;1;28;1;32.0000;41.0000;94.8667;7.00000;45.0000;
2005;1;28;2;31.0000;43.0000;96.9333;-999;45.0000;
2005;1;28;3;-999;-999;-999;6.00000;45.0000;
2005;1;28;4;33.0000;42.0000;97.4000;6.00000;45.0000;
2005;1;28;5;33.0000;38.0000;91.2667;7.00000;45.0000;
2005;1;28;6;32.0000;21.0000;64.2000;8.00000;45.0000;
2005;1;28;7;24.0000;11.0000;40.8667;6.00000;45.0000;
2005;1;28;8;21.0000;8.00000;33.2667;7.00000;45.0000;
2005;1;28;9;19.0000;7.00000;29.7333;7.00000;45.0000;
2005;1;28;10;18.0000;9.00000;31.8000;6.00000;45.0000;
2005;1;28;11;19.0000;11.0000;35.8667;6.00000;45.0000;
2005;1;28;12;21.0000;13.0000;40.9333;7.00000;45.0000;
2005;1;28;13;18.0000;10.0000;33.3333;9.00000;45.0000;
2005;1;28;14;19.0000;9.00000;32.8000;10.0000;45.0000;
2005;1;28;15;15.0000;5.00000;22.6667;10.0000;45.0000;
2005;1;28;16;16.0000;5.00000;23.6667;11.0000;45.0000;
2005;1;28;17;27.0000;11.0000;43.8667;12.0000;45.0000;
2005;1;28;18;27.0000;10.0000;42.3333;9.00000;45.0000;
2005;1;28;19;34.0000;22.0000;67.7333;9.00000;45.0000;
2005;1;28;20;34.0000;19.0000;63.1333;8.00000;45.0000;
2005;1;28;21;30.0000;13.0000;49.9333;5.00000;45.0000;
2005;1;28;22;30.0000;11.0000;46.8667;4.00000;45.0000;
2005;1;28;23;20.0000;7.00000;30.7333;5.00000;45.0000;
2005;1;28;24;16.0000;4.00000;22.1333;5.00000;45.0000;
2005;1;29;1;18.0000;4.00000;24.1333;6.00000;50.0000;
2005;1;29;2;14.0000;2.00000;17.0667;-999;50.0000;
2005;1;29;3;-999;-999;-999;5.00000;50.0000;
2005;1;29;4;16.0000;4.00000;22.1333;4.00000;50.0000;
2005;1;29;5;18.0000;3.00000;22.6000;4.00000;50.0000;
2005;1;29;6;13.0000;2.00000;16.0667;5.00000;50.0000;
2005;1;29;7;16.0000;3.00000;20.6000;3.00000;50.0000;
2005;1;29;8;15.0000;6.00000;24.2000;4.00000;50.0000;
2005;1;29;9;10.0000;3.00000;14.6000;3.00000;50.0000;
2005;1;29;10;11.0000;4.00000;17.1333;4.00000;50.0000;
2005;1;29;11;9.00000;3.00000;13.6000;8.00000;50.0000;
2005;1;29;12;17.0000;13.0000;36.9333;13.0000;50.0000;
2005;1;29;13;9.00000;3.00000;13.6000;14.0000;50.0000;
2005;1;29;14;6.00000;1.00000;7.53333;13.0000;50.0000;
2005;1;29;15;9.00000;2.00000;12.0667;9.00000;50.0000;
2005;1;29;16;8.00000;1.00000;9.53333;11.0000;50.0000;
2005;1;29;17;10.0000;1.00000;11.5333;9.00000;50.0000;
2005;1;29;18;19.0000;5.00000;26.6667;8.00000;50.0000;
2005;1;29;19;28.0000;11.0000;44.8667;8.00000;50.0000;
2005;1;29;20;25.0000;7.00000;35.7333;8.00000;50.0000;
2005;1;29;21;29.0000;10.0000;44.3333;4.00000;50.0000;
2005;1;29;22;38.0000;12.0000;56.4000;4.00000;50.0000;
2005;1;29;23;41.0000;16.0000;65.5333;4.00000;50.0000;
2005;1;29;24;43.0000;26.0000;82.8667;4.00000;50.0000;
2005;1;30;1;42.0000;27.0000;83.4000;5.00000;59.0000;
2005;1;30;2;41.0000;30.0000;87.0000;-999;59.0000;
2005;1;30;3;-999;-999;-999;6.00000;59.0000;
2005;1;30;4;40.0000;25.0000;78.3333;6.00000;59.0000;
2005;1;30;5;34.0000;17.0000;60.0667;5.00000;59.0000;
2005;1;30;6;32.0000;19.0000;61.1333;4.00000;59.0000;
2005;1;30;7;32.0000;22.0000;65.7333;4.00000;59.0000;
2005;1;30;8;31.0000;29.0000;75.4667;4.00000;59.0000;
2005;1;30;9;31.0000;35.0000;84.6667;5.00000;59.0000;
2005;1;30;10;30.0000;37.0000;86.7333;5.00000;59.0000;
2005;1;30;11;25.0000;26.0000;64.8667;6.00000;59.0000;
2005;1;30;12;11.0000;5.00000;18.6667;8.00000;59.0000;
2005;1;30;13;7.00000;1.00000;8.53333;7.00000;59.0000;
2005;1;30;14;4.00000;0.000000;4.00000;7.00000;59.0000;
2005;1;30;15;4.00000;0.000000;4.00000;5.00000;59.0000;
2005;1;30;16;4.00000;0.000000;4.00000;4.00000;59.0000;
2005;1;30;17;8.00000;1.00000;9.53333;5.00000;59.0000;
2005;1;30;18;18.0000;4.00000;24.1333;4.00000;59.0000;
2005;1;30;19;54.0000;34.0000;106.133;5.00000;59.0000;
2005;1;30;20;57.0000;41.0000;119.867;6.00000;59.0000;
2005;1;30;21;49.0000;28.0000;91.9333;6.00000;59.0000;
2005;1;30;22;48.0000;35.0000;101.667;6.00000;59.0000;
2005;1;30;23;41.0000;22.0000;74.7333;6.00000;59.0000;
2005;1;30;24;37.0000;18.0000;64.6000;7.00000;59.0000;
2005;1;31;1;33.0000;12.0000;51.4000;6.00000;67.0000;
2005;1;31;2;35.0000;14.0000;56.4667;-999;67.0000;
2005;1;31;3;-999;-999;-999;4.00000;67.0000;
2005;1;31;4;36.0000;20.0000;66.6667;4.00000;67.0000;
2005;1;31;5;36.0000;26.0000;75.8667;4.00000;67.0000;
2005;1;31;6;37.0000;32.0000;86.0667;5.00000;67.0000;
2005;1;31;7;38.0000;35.0000;91.6667;4.00000;67.0000;
2005;1;31;8;35.0000;39.0000;94.8000;5.00000;67.0000;
2005;1;31;9;32.0000;46.0000;102.533;4.00000;67.0000;
2005;1;31;10;30.0000;42.0000;94.4000;5.00000;67.0000;
2005;1;31;11;31.0000;44.0000;98.4667;7.00000;67.0000;
2005;1;31;12;33.0000;39.0000;92.8000;10.0000;67.0000;
2005;1;31;13;33.0000;27.0000;74.4000;15.0000;67.0000;
2005;1;31;14;27.0000;16.0000;51.5333;9.00000;67.0000;
2005;1;31;15;28.0000;13.0000;47.9333;7.00000;67.0000;
2005;1;31;16;28.0000;10.0000;43.3333;9.00000;67.0000;
2005;1;31;17;33.0000;10.0000;48.3333;9.00000;67.0000;
2005;1;31;18;37.0000;9.00000;50.8000;9.00000;67.0000;
2005;1;31;19;44.0000;13.0000;63.9333;8.00000;67.0000;
2005;1;31;20;49.0000;16.0000;73.5333;10.0000;67.0000;
2005;1;31;21;49.0000;18.0000;76.6000;8.00000;67.0000;
2005;1;31;22;43.0000;12.0000;61.4000;6.00000;67.0000;
2005;1;31;23;43.0000;10.0000;58.3333;7.00000;67.0000;
2005;1;31;24;41.0000;10.0000;56.3333;8.00000;67.0000;
2005;2;1;1;44.0000;18.0000;71.6000;7.00000;98.0000;
2005;2;1;2;44.0000;21.0000;76.2000;-999;98.0000;
2005;2;1;3;-999;-999;-999;6.00000;98.0000;
2005;2;1;4;48.0000;24.0000;84.8000;5.00000;98.0000;
2005;2;1;5;48.0000;38.0000;106.267;5.00000;98.0000;
2005;2;1;6;52.0000;47.0000;124.067;4.00000;98.0000;
2005;2;1;7;51.0000;56.0000;136.867;4.00000;98.0000;
2005;2;1;8;48.0000;61.0000;141.533;5.00000;98.0000;
2005;2;1;9;52.0000;104.000;211.467;6.00000;98.0000;
2005;2;1;10;54.0000;105.000;215.000;8.00000;98.0000;
2005;2;1;11;44.0000;52.0000;123.733;10.0000;98.0000;
2005;2;1;12;38.0000;26.0000;77.8667;14.0000;98.0000;
2005;2;1;13;34.0000;20.0000;64.6667;13.0000;98.0000;
2005;2;1;14;35.0000;19.0000;64.1333;12.0000;98.0000;
2005;2;1;15;42.0000;22.0000;75.7333;10.0000;98.0000;
2005;2;1;16;48.0000;22.0000;81.7333;14.0000;98.0000;
2005;2;1;17;42.0000;16.0000;66.5333;8.00000;98.0000;
2005;2;1;18;52.0000;27.0000;93.4000;8.00000;98.0000;
2005;2;1;19;55.0000;34.0000;107.133;6.00000;98.0000;
2005;2;1;20;57.0000;47.0000;129.067;7.00000;98.0000;
2005;2;1;21;58.0000;41.0000;120.867;8.00000;98.0000;
2005;2;1;22;58.0000;66.0000;159.200;9.00000;98.0000;
2005;2;1;23;57.0000;70.0000;164.333;6.00000;98.0000;
2005;2;1;24;51.0000;49.0000;126.133;5.00000;98.0000;
2005;2;2;1;45.0000;34.0000;97.1333;6.00000;68.0000;
2005;2;2;2;47.0000;48.0000;120.600;-999;68.0000;
2005;2;2;3;-999;-999;-999;7.00000;68.0000;
2005;2;2;4;46.0000;64.0000;144.133;6.00000;68.0000;
2005;2;2;5;39.0000;59.0000;129.467;5.00000;68.0000;
2005;2;2;6;40.0000;61.0000;133.533;5.00000;68.0000;
2005;2;2;7;44.0000;59.0000;134.467;6.00000;68.0000;
2005;2;2;8;43.0000;63.0000;139.600;6.00000;68.0000;
2005;2;2;9;45.0000;74.0000;158.467;9.00000;68.0000;
2005;2;2;10;39.0000;59.0000;129.467;8.00000;68.0000;
2005;2;2;11;39.0000;55.0000;123.333;11.0000;68.0000;
2005;2;2;12;35.0000;42.0000;99.4000;11.0000;68.0000;
2005;2;2;13;27.0000;23.0000;62.2667;6.00000;68.0000;
2005;2;2;14;22.0000;14.0000;43.4667;6.00000;68.0000;
2005;2;2;15;17.0000;7.00000;27.7333;3.00000;68.0000;
2005;2;2;16;13.0000;4.00000;19.1333;2.00000;68.0000;
2005;2;2;17;13.0000;2.00000;16.0667;1.00000;68.0000;
2005;2;2;18;27.0000;7.00000;37.7333;3.00000;68.0000;
2005;2;2;19;33.0000;10.0000;48.3333;4.00000;68.0000;
2005;2;2;20;34.0000;11.0000;50.8667;3.00000;68.0000;
2005;2;2;21;41.0000;14.0000;62.4667;4.00000;68.0000;
2005;2;2;22;43.0000;16.0000;67.5333;3.00000;68.0000;
2005;2;2;23;38.0000;16.0000;62.5333;3.00000;68.0000;
2005;2;2;24;30.0000;12.0000;48.4000;2.00000;68.0000;
2005;2;3;1;40.0000;22.0000;73.7333;2.00000;70.0000;
2005;2;3;2;35.0000;25.0000;73.3333;-999;70.0000;
2005;2;3;3;-999;-999;-999;2.00000;70.0000;
2005;2;3;4;40.0000;30.0000;86.0000;3.00000;70.0000;
2005;2;3;5;33.0000;37.0000;89.7333;2.00000;70.0000;
2005;2;3;6;33.0000;23.0000;68.2667;2.00000;70.0000;
2005;2;3;7;28.0000;29.0000;72.4667;2.00000;70.0000;
2005;2;3;8;41.0000;129.000;238.800;2.00000;70.0000;
2005;2;3;9;45.0000;130.000;244.333;4.00000;70.0000;
2005;2;3;10;44.0000;79.0000;165.133;4.00000;70.0000;
2005;2;3;11;41.0000;51.0000;119.200;7.00000;70.0000;
2005;2;3;12;35.0000;30.0000;81.0000;9.00000;70.0000;
2005;2;3;13;39.0000;35.0000;92.6667;7.00000;70.0000;
2005;2;3;14;37.0000;29.0000;81.4667;7.00000;70.0000;
2005;2;3;15;33.0000;19.0000;62.1333;5.00000;70.0000;
2005;2;3;16;31.0000;14.0000;52.4667;4.00000;70.0000;
2005;2;3;17;38.0000;16.0000;62.5333;5.00000;70.0000;
2005;2;3;18;52.0000;44.0000;119.467;5.00000;70.0000;
2005;2;3;19;53.0000;86.0000;184.867;5.00000;70.0000;
2005;2;3;20;49.0000;85.0000;179.333;4.00000;70.0000;
2005;2;3;21;50.0000;70.0000;157.333;5.00000;70.0000;
2005;2;3;22;51.0000;71.0000;159.867;5.00000;70.0000;
2005;2;3;23;45.0000;61.0000;138.533;3.00000;70.0000;
2005;2;3;24;39.0000;34.0000;91.1333;4.00000;70.0000;
2005;2;4;1;38.0000;31.0000;85.5333;3.00000;44.0000;
