year;month;day;hour;NO;NOx;O3;PM10;
2005;1;20;12;-999;-999;22.0000;36.4000;
2005;1;20;13;-999;-999;-999;36.4000;
2005;1;20;14;25.0000;99.0000;-999;36.4000;
2005;1;20;15;19.0000;98.0000;-999;36.4000;
2005;1;20;16;12.0000;92.0000;-999;36.4000;
2005;1;20;17;11.0000;107.000;-999;36.4000;
2005;1;20;18;-999;-999;-999;36.4000;
2005;1;20;19;-999;-999;-999;36.4000;
2005;1;20;20;-999;-999;-999;36.4000;
2005;1;20;21;-999;-999;-999;36.4000;
2005;1;20;22;-999;-999;-999;36.4000;
2005;1;20;23;-999;-999;-999;36.4000;
2005;1;20;24;-999;-999;-999;36.4000;
2005;1;21;1;-999;-999;-999;35.1000;
2005;1;21;2;-999;-999;-999;35.1000;
2005;1;21;3;-999;-999;-999;35.1000;
2005;1;21;4;-999;-999;-999;35.1000;
2005;1;21;5;-999;-999;-999;35.1000;
2005;1;21;6;-999;-999;-999;35.1000;
2005;1;21;7;-999;-999;-999;35.1000;
2005;1;21;8;-999;-999;-999;35.1000;
2005;1;21;9;-999;-999;-999;35.1000;
2005;1;21;10;-999;-999;-999;35.1000;
2005;1;21;11;-999;-999;-999;35.1000;
2005;1;21;12;-999;-999;-999;35.1000;
2005;1;21;13;29.0000;109.000;30.0000;35.1000;
2005;1;21;14;22.0000;88.0000;36.0000;35.1000;
2005;1;21;15;14.0000;69.0000;38.0000;35.1000;
2005;1;21;16;9.00000;65.0000;30.0000;35.1000;
2005;1;21;17;7.00000;67.0000;16.0000;35.1000;
2005;1;21;18;25.0000;124.000;6.00000;35.1000;
2005;1;21;19;35.0000;142.000;4.00000;35.1000;
2005;1;21;20;32.0000;126.000;4.00000;35.1000;
2005;1;21;21;49.0000;134.000;4.00000;35.1000;
2005;1;21;22;36.0000;103.000;6.00000;35.1000;
2005;1;21;23;27.0000;103.000;4.00000;35.1000;
2005;1;21;24;41.0000;119.000;4.00000;35.1000;
2005;1;22;1;24.0000;94.0000;4.00000;44.2000;
2005;1;22;2;39.0000;126.000;6.00000;44.2000;
2005;1;22;3;60.0000;164.000;6.00000;44.2000;
2005;1;22;4;79.0000;195.000;6.00000;44.2000;
2005;1;22;5;65.0000;168.000;4.00000;44.2000;
2005;1;22;6;55.0000;143.000;4.00000;44.2000;
2005;1;22;7;66.0000;164.000;6.00000;44.2000;
2005;1;22;8;56.0000;140.000;4.00000;44.2000;
2005;1;22;9;69.0000;166.000;6.00000;44.2000;
2005;1;22;10;65.0000;151.000;10.0000;44.2000;
2005;1;22;11;60.0000;142.000;14.0000;44.2000;
2005;1;22;12;47.0000;128.000;22.0000;44.2000;
2005;1;22;13;37.0000;115.000;28.0000;44.2000;
2005;1;22;14;24.0000;90.0000;36.0000;44.2000;
2005;1;22;15;16.0000;77.0000;42.0000;44.2000;
2005;1;22;16;16.0000;84.0000;26.0000;44.2000;
2005;1;22;17;19.0000;96.0000;10.0000;44.2000;
2005;1;22;18;21.0000;109.000;6.00000;44.2000;
2005;1;22;19;19.0000;98.0000;4.00000;44.2000;
2005;1;22;20;19.0000;98.0000;6.00000;44.2000;
2005;1;22;21;15.0000;86.0000;4.00000;44.2000;
2005;1;22;22;11.0000;77.0000;4.00000;44.2000;
2005;1;22;23;6.00000;69.0000;6.00000;44.2000;
2005;1;22;24;12.0000;82.0000;6.00000;44.2000;
2005;1;23;1;21.0000;96.0000;6.00000;35.1000;
2005;1;23;2;35.0000;120.000;4.00000;35.1000;
2005;1;23;3;36.0000;120.000;4.00000;35.1000;
2005;1;23;4;37.0000;124.000;6.00000;35.1000;
2005;1;23;5;42.0000;130.000;6.00000;35.1000;
2005;1;23;6;51.0000;149.000;6.00000;35.1000;
2005;1;23;7;56.0000;149.000;6.00000;35.1000;
2005;1;23;8;67.0000;168.000;6.00000;35.1000;
2005;1;23;9;70.0000;172.000;6.00000;35.1000;
2005;1;23;10;66.0000;159.000;8.00000;35.1000;
2005;1;23;11;72.0000;172.000;8.00000;35.1000;
2005;1;23;12;56.0000;142.000;10.0000;35.1000;
2005;1;23;13;49.0000;138.000;12.0000;35.1000;
2005;1;23;14;29.0000;98.0000;14.0000;35.1000;
2005;1;23;15;20.0000;80.0000;20.0000;35.1000;
2005;1;23;16;16.0000;73.0000;16.0000;35.1000;
2005;1;23;17;7.00000;55.0000;10.0000;35.1000;
2005;1;23;18;17.0000;82.0000;6.00000;35.1000;
2005;1;23;19;22.0000;86.0000;4.00000;35.1000;
2005;1;23;20;30.0000;96.0000;4.00000;35.1000;
2005;1;23;21;46.0000;120.000;4.00000;35.1000;
2005;1;23;22;35.0000;94.0000;4.00000;35.1000;
2005;1;23;23;24.0000;65.0000;4.00000;35.1000;
2005;1;23;24;36.0000;98.0000;6.00000;35.1000;
2005;1;24;1;44.0000;113.000;6.00000;27.3000;
2005;1;24;2;51.0000;130.000;6.00000;27.3000;
2005;1;24;3;39.0000;109.000;6.00000;27.3000;
2005;1;24;4;35.0000;101.000;6.00000;27.3000;
2005;1;24;5;26.0000;92.0000;6.00000;27.3000;
2005;1;24;6;16.0000;78.0000;6.00000;27.3000;
2005;1;24;7;26.0000;88.0000;4.00000;27.3000;
2005;1;24;8;26.0000;84.0000;6.00000;27.3000;
2005;1;24;9;25.0000;86.0000;10.0000;27.3000;
2005;1;24;10;26.0000;82.0000;16.0000;27.3000;
2005;1;24;11;21.0000;75.0000;20.0000;27.3000;
2005;1;24;12;26.0000;82.0000;28.0000;27.3000;
2005;1;24;13;24.0000;82.0000;34.0000;27.3000;
2005;1;24;14;15.0000;61.0000;42.0000;27.3000;
2005;1;24;15;1.00000;15.0000;66.0000;27.3000;
2005;1;24;16;0.000000;10.0000;62.0000;27.3000;
2005;1;24;17;0.000000;10.0000;52.0000;27.3000;
2005;1;24;18;0.000000;17.0000;34.0000;27.3000;
2005;1;24;19;0.000000;19.0000;32.0000;27.3000;
2005;1;24;20;0.000000;34.0000;18.0000;27.3000;
2005;1;24;21;0.000000;54.0000;8.00000;27.3000;
2005;1;24;22;14.0000;86.0000;6.00000;27.3000;
2005;1;24;23;7.00000;69.0000;10.0000;27.3000;
2005;1;24;24;0.000000;38.0000;18.0000;27.3000;
2005;1;25;1;0.000000;57.0000;8.00000;16.9000;
2005;1;25;2;0.000000;44.0000;18.0000;16.9000;
2005;1;25;3;17.0000;82.0000;6.00000;16.9000;
2005;1;25;4;49.0000;134.000;6.00000;16.9000;
2005;1;25;5;37.0000;119.000;6.00000;16.9000;
2005;1;25;6;14.0000;78.0000;6.00000;16.9000;
2005;1;25;7;0.000000;38.0000;20.0000;16.9000;
2005;1;25;8;0.000000;29.0000;20.0000;16.9000;
2005;1;25;9;5.00000;36.0000;20.0000;16.9000;
2005;1;25;10;6.00000;34.0000;24.0000;16.9000;
2005;1;25;11;2.00000;15.0000;50.0000;16.9000;
2005;1;25;12;0.000000;4.00000;64.0000;16.9000;
2005;1;25;13;0.000000;4.00000;64.0000;16.9000;
2005;1;25;14;0.000000;6.00000;62.0000;16.9000;
2005;1;25;15;0.000000;6.00000;60.0000;16.9000;
2005;1;25;16;0.000000;4.00000;60.0000;16.9000;
2005;1;25;17;0.000000;6.00000;58.0000;16.9000;
2005;1;25;18;0.000000;4.00000;58.0000;16.9000;
2005;1;25;19;0.000000;4.00000;60.0000;16.9000;
2005;1;25;20;0.000000;2.00000;58.0000;16.9000;
2005;1;25;21;0.000000;4.00000;44.0000;16.9000;
2005;1;25;22;0.000000;4.00000;48.0000;16.9000;
2005;1;25;23;0.000000;4.00000;46.0000;16.9000;
2005;1;25;24;0.000000;2.00000;42.0000;16.9000;
2005;1;26;1;0.000000;2.00000;36.0000;20.8000;
2005;1;26;2;0.000000;2.00000;36.0000;20.8000;
2005;1;26;3;0.000000;0.000000;42.0000;20.8000;
2005;1;26;4;0.000000;2.00000;38.0000;20.8000;
2005;1;26;5;0.000000;6.00000;32.0000;20.8000;
2005;1;26;6;0.000000;8.00000;32.0000;20.8000;
2005;1;26;7;0.000000;11.0000;26.0000;20.8000;
2005;1;26;8;0.000000;11.0000;32.0000;20.8000;
2005;1;26;9;1.00000;19.0000;26.0000;20.8000;
2005;1;26;10;5.00000;33.0000;24.0000;20.8000;
2005;1;26;11;7.00000;40.0000;30.0000;20.8000;
2005;1;26;12;6.00000;40.0000;38.0000;20.8000;
2005;1;26;13;5.00000;33.0000;42.0000;20.8000;
2005;1;26;14;2.00000;23.0000;54.0000;20.8000;
2005;1;26;15;0.000000;13.0000;50.0000;20.8000;
2005;1;26;16;0.000000;21.0000;42.0000;20.8000;
2005;1;26;17;0.000000;23.0000;42.0000;20.8000;
2005;1;26;18;0.000000;21.0000;30.0000;20.8000;
2005;1;26;19;0.000000;15.0000;34.0000;20.8000;
2005;1;26;20;1.00000;19.0000;30.0000;20.8000;
2005;1;26;21;4.00000;29.0000;30.0000;20.8000;
2005;1;26;22;2.00000;23.0000;24.0000;20.8000;
2005;1;26;23;7.00000;36.0000;24.0000;20.8000;
2005;1;26;24;5.00000;21.0000;42.0000;20.8000;
2005;1;27;1;2.00000;11.0000;38.0000;24.7000;
2005;1;27;2;0.000000;8.00000;34.0000;24.7000;
2005;1;27;3;0.000000;6.00000;44.0000;24.7000;
2005;1;27;4;0.000000;6.00000;32.0000;24.7000;
2005;1;27;5;0.000000;13.0000;14.0000;24.7000;
2005;1;27;6;7.00000;36.0000;10.0000;24.7000;
2005;1;27;7;2.00000;27.0000;14.0000;24.7000;
2005;1;27;8;0.000000;23.0000;18.0000;24.7000;
2005;1;27;9;1.00000;19.0000;22.0000;24.7000;
2005;1;27;10;0.000000;10.0000;48.0000;24.7000;
2005;1;27;11;0.000000;8.00000;54.0000;24.7000;
2005;1;27;12;0.000000;6.00000;58.0000;24.7000;
2005;1;27;13;0.000000;6.00000;62.0000;24.7000;
2005;1;27;14;0.000000;4.00000;68.0000;24.7000;
2005;1;27;15;0.000000;4.00000;66.0000;24.7000;
2005;1;27;16;0.000000;6.00000;54.0000;24.7000;
2005;1;27;17;0.000000;10.0000;38.0000;24.7000;
2005;1;27;18;0.000000;11.0000;30.0000;24.7000;
2005;1;27;19;0.000000;15.0000;22.0000;24.7000;
2005;1;27;20;10.0000;46.0000;12.0000;24.7000;
2005;1;27;21;5.00000;44.0000;8.00000;24.7000;
2005;1;27;22;2.00000;36.0000;6.00000;24.7000;
2005;1;27;23;7.00000;29.0000;26.0000;24.7000;
2005;1;27;24;0.000000;8.00000;32.0000;24.7000;
2005;1;28;1;0.000000;8.00000;26.0000;27.3000;
2005;1;28;2;2.00000;13.0000;24.0000;27.3000;
2005;1;28;3;1.00000;11.0000;22.0000;27.3000;
2005;1;28;4;0.000000;6.00000;20.0000;27.3000;
2005;1;28;5;40.0000;90.0000;6.00000;27.3000;
2005;1;28;6;51.0000;107.000;6.00000;27.3000;
2005;1;28;7;20.0000;61.0000;4.00000;27.3000;
2005;1;28;8;2.00000;31.0000;8.00000;27.3000;
2005;1;28;9;5.00000;27.0000;14.0000;27.3000;
2005;1;28;10;6.00000;25.0000;28.0000;27.3000;
2005;1;28;11;1.00000;4.00000;56.0000;27.3000;
2005;1;28;12;0.000000;0.000000;58.0000;27.3000;
2005;1;28;13;0.000000;0.000000;60.0000;27.3000;
2005;1;28;14;0.000000;0.000000;60.0000;27.3000;
2005;1;28;15;0.000000;0.000000;58.0000;27.3000;
2005;1;28;16;0.000000;2.00000;56.0000;27.3000;
2005;1;28;17;0.000000;0.000000;52.0000;27.3000;
2005;1;28;18;0.000000;0.000000;50.0000;27.3000;
2005;1;28;19;0.000000;0.000000;50.0000;27.3000;
2005;1;28;20;0.000000;0.000000;52.0000;27.3000;
2005;1;28;21;0.000000;0.000000;54.0000;27.3000;
2005;1;28;22;0.000000;0.000000;56.0000;27.3000;
2005;1;28;23;0.000000;0.000000;54.0000;27.3000;
2005;1;28;24;0.000000;0.000000;54.0000;27.3000;
2005;1;29;1;0.000000;0.000000;52.0000;40.3000;
2005;1;29;2;0.000000;0.000000;52.0000;40.3000;
2005;1;29;3;0.000000;0.000000;50.0000;40.3000;
2005;1;29;4;0.000000;4.00000;54.0000;40.3000;
2005;1;29;5;0.000000;6.00000;52.0000;40.3000;
2005;1;29;6;0.000000;4.00000;54.0000;40.3000;
2005;1;29;7;0.000000;4.00000;50.0000;40.3000;
2005;1;29;8;0.000000;4.00000;48.0000;40.3000;
2005;1;29;9;0.000000;6.00000;50.0000;40.3000;
2005;1;29;10;1.00000;6.00000;52.0000;40.3000;
2005;1;29;11;1.00000;6.00000;54.0000;40.3000;
2005;1;29;12;1.00000;6.00000;60.0000;40.3000;
2005;1;29;13;1.00000;6.00000;64.0000;40.3000;
2005;1;29;14;1.00000;6.00000;68.0000;40.3000;
2005;1;29;15;1.00000;6.00000;70.0000;40.3000;
2005;1;29;16;0.000000;6.00000;68.0000;40.3000;
2005;1;29;17;0.000000;6.00000;62.0000;40.3000;
2005;1;29;18;0.000000;6.00000;54.0000;40.3000;
2005;1;29;19;0.000000;4.00000;52.0000;40.3000;
2005;1;29;20;0.000000;4.00000;44.0000;40.3000;
2005;1;29;21;0.000000;4.00000;44.0000;40.3000;
2005;1;29;22;0.000000;6.00000;34.0000;40.3000;
2005;1;29;23;0.000000;10.0000;32.0000;40.3000;
2005;1;29;24;0.000000;23.0000;14.0000;40.3000;
2005;1;30;1;1.00000;25.0000;10.0000;35.1000;
2005;1;30;2;1.00000;23.0000;12.0000;35.1000;
2005;1;30;3;0.000000;25.0000;12.0000;35.1000;
2005;1;30;4;0.000000;23.0000;12.0000;35.1000;
2005;1;30;5;0.000000;23.0000;8.00000;35.1000;
2005;1;30;6;1.00000;29.0000;4.00000;35.1000;
2005;1;30;7;10.0000;46.0000;2.00000;35.1000;
2005;1;30;8;15.0000;54.0000;4.00000;35.1000;
2005;1;30;9;15.0000;50.0000;14.0000;35.1000;
2005;1;30;10;9.00000;38.0000;36.0000;35.1000;
2005;1;30;11;4.00000;19.0000;54.0000;35.1000;
2005;1;30;12;1.00000;6.00000;68.0000;35.1000;
2005;1;30;13;1.00000;4.00000;72.0000;35.1000;
2005;1;30;14;0.000000;4.00000;74.0000;35.1000;
2005;1;30;15;1.00000;4.00000;74.0000;35.1000;
2005;1;30;16;0.000000;4.00000;74.0000;35.1000;
2005;1;30;17;0.000000;6.00000;58.0000;35.1000;
2005;1;30;18;0.000000;8.00000;34.0000;35.1000;
2005;1;30;19;0.000000;10.0000;28.0000;35.1000;
2005;1;30;20;0.000000;10.0000;28.0000;35.1000;
2005;1;30;21;0.000000;11.0000;28.0000;35.1000;
2005;1;30;22;0.000000;17.0000;22.0000;35.1000;
2005;1;30;23;0.000000;21.0000;12.0000;35.1000;
2005;1;30;24;1.00000;25.0000;12.0000;35.1000;
2005;1;31;1;2.00000;31.0000;8.00000;39.0000;
2005;1;31;2;1.00000;36.0000;16.0000;39.0000;
2005;1;31;3;1.00000;50.0000;16.0000;39.0000;
2005;1;31;4;6.00000;54.0000;8.00000;39.0000;
2005;1;31;5;11.0000;67.0000;4.00000;39.0000;
2005;1;31;6;12.0000;69.0000;4.00000;39.0000;
2005;1;31;7;16.0000;67.0000;2.00000;39.0000;
2005;1;31;8;21.0000;75.0000;4.00000;39.0000;
2005;1;31;9;26.0000;75.0000;10.0000;39.0000;
2005;1;31;10;27.0000;84.0000;20.0000;39.0000;
2005;1;31;11;37.0000;115.000;26.0000;39.0000;
2005;1;31;12;20.0000;77.0000;40.0000;39.0000;
2005;1;31;13;9.00000;42.0000;-999;39.0000;
2005;1;31;14;5.00000;31.0000;66.0000;39.0000;
2005;1;31;15;5.00000;38.0000;64.0000;39.0000;
2005;1;31;16;4.00000;40.0000;62.0000;39.0000;
2005;1;31;17;1.00000;33.0000;46.0000;39.0000;
2005;1;31;18;9.00000;57.0000;24.0000;39.0000;
2005;1;31;19;5.00000;55.0000;16.0000;39.0000;
2005;1;31;20;4.00000;52.0000;10.0000;39.0000;
2005;1;31;21;5.00000;52.0000;14.0000;39.0000;
2005;1;31;22;2.00000;40.0000;14.0000;39.0000;
2005;1;31;23;5.00000;52.0000;8.00000;39.0000;
2005;1;31;24;22.0000;88.0000;8.00000;39.0000;
2005;2;1;1;37.0000;117.000;6.00000;63.7000;
2005;2;1;2;29.0000;105.000;6.00000;63.7000;
2005;2;1;3;14.0000;75.0000;6.00000;63.7000;
2005;2;1;4;4.00000;50.0000;14.0000;63.7000;
2005;2;1;5;12.0000;63.0000;6.00000;63.7000;
2005;2;1;6;10.0000;69.0000;6.00000;63.7000;
2005;2;1;7;11.0000;69.0000;6.00000;63.7000;
2005;2;1;8;25.0000;92.0000;8.00000;63.7000;
2005;2;1;9;44.0000;120.000;14.0000;63.7000;
2005;2;1;10;32.0000;107.000;24.0000;63.7000;
2005;2;1;11;26.0000;96.0000;32.0000;63.7000;
2005;2;1;12;27.0000;98.0000;34.0000;63.7000;
2005;2;1;13;27.0000;99.0000;34.0000;63.7000;
2005;2;1;14;20.0000;86.0000;38.0000;63.7000;
2005;2;1;15;16.0000;78.0000;40.0000;63.7000;
2005;2;1;16;7.00000;59.0000;44.0000;63.7000;
2005;2;1;17;7.00000;59.0000;26.0000;63.7000;
2005;2;1;18;11.0000;73.0000;14.0000;63.7000;
2005;2;1;19;19.0000;99.0000;6.00000;63.7000;
2005;2;1;20;31.0000;109.000;6.00000;63.7000;
2005;2;1;21;26.0000;86.0000;6.00000;63.7000;
2005;2;1;22;30.0000;96.0000;8.00000;63.7000;
2005;2;1;23;31.0000;98.0000;8.00000;63.7000;
2005;2;1;24;42.0000;105.000;6.00000;63.7000;
2005;2;2;1;39.0000;115.000;8.00000;42.9000;
2005;2;2;2;67.0000;166.000;6.00000;42.9000;
2005;2;2;3;62.0000;153.000;6.00000;42.9000;
2005;2;2;4;70.0000;155.000;6.00000;42.9000;
2005;2;2;5;96.0000;193.000;6.00000;42.9000;
2005;2;2;6;87.0000;184.000;6.00000;42.9000;
2005;2;2;7;66.0000;142.000;6.00000;42.9000;
2005;2;2;8;-999;-999;6.00000;42.9000;
2005;2;2;9;57.0000;136.000;10.0000;42.9000;
2005;2;2;10;60.0000;149.000;18.0000;42.9000;
2005;2;2;11;46.0000;130.000;20.0000;42.9000;
2005;2;2;12;44.0000;117.000;26.0000;42.9000;
2005;2;2;13;17.0000;63.0000;48.0000;42.9000;
2005;2;2;14;7.00000;42.0000;54.0000;42.9000;
2005;2;2;15;2.00000;19.0000;70.0000;42.9000;
2005;2;2;16;2.00000;17.0000;66.0000;42.9000;
2005;2;2;17;1.00000;17.0000;54.0000;42.9000;
2005;2;2;18;1.00000;23.0000;32.0000;42.9000;
2005;2;2;19;2.00000;40.0000;14.0000;42.9000;
2005;2;2;20;4.00000;42.0000;12.0000;42.9000;
2005;2;2;21;4.00000;40.0000;12.0000;42.9000;
2005;2;2;22;6.00000;57.0000;8.00000;42.9000;
2005;2;2;23;24.0000;94.0000;8.00000;42.9000;
2005;2;2;24;9.00000;69.0000;8.00000;42.9000;
2005;2;3;1;16.0000;73.0000;8.00000;41.6000;
2005;2;3;2;17.0000;88.0000;6.00000;41.6000;
2005;2;3;3;20.0000;80.0000;6.00000;41.6000;
2005;2;3;4;26.0000;92.0000;6.00000;41.6000;
2005;2;3;5;30.0000;99.0000;8.00000;41.6000;
2005;2;3;6;26.0000;90.0000;6.00000;41.6000;
2005;2;3;7;30.0000;88.0000;6.00000;41.6000;
2005;2;3;8;45.0000;107.000;8.00000;41.6000;
2005;2;3;9;54.0000;130.000;12.0000;41.6000;
2005;2;3;10;44.0000;117.000;20.0000;41.6000;
2005;2;3;11;32.0000;98.0000;28.0000;41.6000;
2005;2;3;12;34.0000;101.000;32.0000;41.6000;
2005;2;3;13;24.0000;82.0000;38.0000;41.6000;
2005;2;3;14;20.0000;75.0000;42.0000;41.6000;
2005;2;3;15;17.0000;80.0000;44.0000;41.6000;
2005;2;3;16;9.00000;59.0000;44.0000;41.6000;
2005;2;3;17;6.00000;57.0000;26.0000;41.6000;
2005;2;3;18;5.00000;69.0000;18.0000;41.6000;
2005;2;3;19;16.0000;82.0000;8.00000;41.6000;
2005;2;3;20;21.0000;80.0000;6.00000;41.6000;
2005;2;3;21;15.0000;77.0000;8.00000;41.6000;
2005;2;3;22;2.00000;55.0000;10.0000;41.6000;
2005;2;3;23;7.00000;73.0000;6.00000;41.6000;
2005;2;3;24;2.00000;46.0000;12.0000;41.6000;
2005;2;4;1;0.000000;10.0000;28.0000;22.1000;
2005;2;4;2;0.000000;10.0000;36.0000;22.1000;
2005;2;4;3;0.000000;8.00000;28.0000;22.1000;
2005;2;4;4;2.00000;6.00000;36.0000;22.1000;
2005;2;4;5;0.000000;0.000000;30.0000;22.1000;
2005;2;4;6;0.000000;0.000000;26.0000;22.1000;
2005;2;4;7;0.000000;0.000000;26.0000;22.1000;
2005;2;4;8;0.000000;2.00000;28.0000;22.1000;
2005;2;4;9;1.00000;6.00000;34.0000;22.1000;
2005;2;4;10;1.00000;6.00000;48.0000;22.1000;
2005;2;4;11;0.000000;0.000000;56.0000;22.1000;
2005;2;4;12;0.000000;0.000000;60.0000;22.1000;
2005;2;4;13;1.00000;0.000000;66.0000;22.1000;
2005;2;4;14;0.000000;0.000000;66.0000;22.1000;
2005;2;4;15;0.000000;0.000000;66.0000;22.1000;
2005;2;4;16;0.000000;0.000000;64.0000;22.1000;
2005;2;4;17;0.000000;0.000000;50.0000;22.1000;
2005;2;4;18;0.000000;2.00000;36.0000;22.1000;
2005;2;4;19;0.000000;6.00000;30.0000;22.1000;
2005;2;4;20;0.000000;15.0000;24.0000;22.1000;
2005;2;4;21;1.00000;15.0000;24.0000;22.1000;
2005;2;4;22;0.000000;19.0000;14.0000;22.1000;
2005;2;4;23;0.000000;11.0000;20.0000;22.1000;
2005;2;4;24;0.000000;6.00000;26.0000;22.1000;
2005;2;5;1;0.000000;0.000000;30.0000;26.0000;
2005;2;5;2;1.00000;2.00000;30.0000;26.0000;
2005;2;5;3;1.00000;2.00000;42.0000;26.0000;
2005;2;5;4;1.00000;6.00000;32.0000;26.0000;
2005;2;5;5;1.00000;2.00000;26.0000;26.0000;
2005;2;5;6;0.000000;0.000000;24.0000;26.0000;
2005;2;5;7;0.000000;2.00000;18.0000;26.0000;
2005;2;5;8;4.00000;13.0000;14.0000;26.0000;
2005;2;5;9;5.00000;15.0000;22.0000;26.0000;
2005;2;5;10;4.00000;11.0000;42.0000;26.0000;
2005;2;5;11;0.000000;0.000000;70.0000;26.0000;
2005;2;5;12;0.000000;0.000000;76.0000;26.0000;
2005;2;5;13;0.000000;0.000000;80.0000;26.0000;
2005;2;5;14;0.000000;0.000000;82.0000;26.0000;
2005;2;5;15;0.000000;0.000000;84.0000;26.0000;
2005;2;5;16;0.000000;0.000000;82.0000;26.0000;
2005;2;5;17;0.000000;0.000000;72.0000;26.0000;
2005;2;5;18;2.00000;10.0000;48.0000;26.0000;
2005;2;5;19;0.000000;4.00000;50.0000;26.0000;
2005;2;5;20;0.000000;10.0000;50.0000;26.0000;
2005;2;5;21;0.000000;10.0000;50.0000;26.0000;
2005;2;5;22;0.000000;19.0000;34.0000;26.0000;
2005;2;5;23;0.000000;19.0000;20.0000;26.0000;
2005;2;5;24;0.000000;23.0000;10.0000;26.0000;
2005;2;6;1;0.000000;25.0000;14.0000;33.8000;
2005;2;6;2;0.000000;27.0000;10.0000;33.8000;
2005;2;6;3;0.000000;31.0000;12.0000;33.8000;
2005;2;6;4;0.000000;31.0000;14.0000;33.8000;
2005;2;6;5;0.000000;29.0000;12.0000;33.8000;
2005;2;6;6;0.000000;34.0000;10.0000;33.8000;
2005;2;6;7;0.000000;34.0000;12.0000;33.8000;
2005;2;6;8;2.00000;36.0000;18.0000;33.8000;
2005;2;6;9;6.00000;42.0000;32.0000;33.8000;
2005;2;6;10;5.00000;31.0000;52.0000;33.8000;
2005;2;6;11;2.00000;21.0000;66.0000;33.8000;
2005;2;6;12;1.00000;10.0000;84.0000;33.8000;
2005;2;6;13;0.000000;6.00000;90.0000;33.8000;
2005;2;6;14;0.000000;6.00000;94.0000;33.8000;
2005;2;6;15;0.000000;6.00000;92.0000;33.8000;
2005;2;6;16;0.000000;8.00000;90.0000;33.8000;
2005;2;6;17;0.000000;6.00000;82.0000;33.8000;
2005;2;6;18;0.000000;10.0000;66.0000;33.8000;
2005;2;6;19;0.000000;13.0000;64.0000;33.8000;
2005;2;6;20;0.000000;19.0000;36.0000;33.8000;
2005;2;6;21;0.000000;19.0000;30.0000;33.8000;
2005;2;6;22;0.000000;15.0000;34.0000;33.8000;
2005;2;6;23;0.000000;21.0000;26.0000;33.8000;
2005;2;6;24;0.000000;31.0000;28.0000;33.8000;
2005;2;7;1;2.00000;63.0000;10.0000;40.3000;
2005;2;7;2;2.00000;57.0000;12.0000;40.3000;
2005;2;7;3;1.00000;42.0000;18.0000;40.3000;
2005;2;7;4;0.000000;29.0000;18.0000;40.3000;
2005;2;7;5;0.000000;21.0000;28.0000;40.3000;
2005;2;7;6;0.000000;17.0000;28.0000;40.3000;
2005;2;7;7;1.00000;25.0000;26.0000;40.3000;
2005;2;7;8;2.00000;29.0000;20.0000;40.3000;
2005;2;7;9;7.00000;38.0000;30.0000;40.3000;
2005;2;7;10;-999;-999;-999;40.3000;
2005;2;7;11;2.00000;15.0000;62.0000;40.3000;
2005;2;7;12;0.000000;0.000000;86.0000;40.3000;
2005;2;7;13;0.000000;0.000000;92.0000;40.3000;
2005;2;7;14;-999;-999;96.0000;40.3000;
2005;2;7;15;1.00000;10.0000;96.0000;40.3000;
2005;2;7;16;-999;-999;96.0000;40.3000;
2005;2;7;17;0.000000;15.0000;76.0000;40.3000;
2005;2;7;18;0.000000;23.0000;46.0000;40.3000;
2005;2;7;19;0.000000;23.0000;36.0000;40.3000;
2005;2;7;20;1.00000;27.0000;44.0000;40.3000;
2005;2;7;21;0.000000;27.0000;28.0000;40.3000;
2005;2;7;22;6.00000;46.0000;34.0000;40.3000;
2005;2;7;23;0.000000;25.0000;36.0000;40.3000;
2005;2;7;24;0.000000;19.0000;36.0000;40.3000;
2005;2;8;1;0.000000;17.0000;32.0000;41.6000;
2005;2;8;2;0.000000;19.0000;24.0000;41.6000;
2005;2;8;3;0.000000;29.0000;22.0000;41.6000;
2005;2;8;4;0.000000;27.0000;24.0000;41.6000;
2005;2;8;5;0.000000;23.0000;30.0000;41.6000;
2005;2;8;6;0.000000;19.0000;32.0000;41.6000;
2005;2;8;7;0.000000;21.0000;32.0000;41.6000;
2005;2;8;8;0.000000;23.0000;34.0000;41.6000;
2005;2;8;9;1.00000;29.0000;42.0000;41.6000;
2005;2;8;10;4.00000;38.0000;48.0000;41.6000;
2005;2;8;11;6.00000;38.0000;58.0000;41.6000;
2005;2;8;12;6.00000;38.0000;66.0000;41.6000;
2005;2;8;13;4.00000;29.0000;80.0000;41.6000;
2005;2;8;14;1.00000;17.0000;94.0000;41.6000;
2005;2;8;15;1.00000;15.0000;94.0000;41.6000;
2005;2;8;16;1.00000;15.0000;92.0000;41.6000;
2005;2;8;17;0.000000;15.0000;80.0000;41.6000;
2005;2;8;18;0.000000;17.0000;66.0000;41.6000;
2005;2;8;19;0.000000;33.0000;50.0000;41.6000;
2005;2;8;20;6.00000;54.0000;42.0000;41.6000;
2005;2;8;21;6.00000;63.0000;20.0000;41.6000;
2005;2;8;22;2.00000;44.0000;18.0000;41.6000;
2005;2;8;23;6.00000;44.0000;16.0000;41.6000;
2005;2;8;24;9.00000;52.0000;20.0000;41.6000;
2005;2;9;1;9.00000;67.0000;24.0000;75.4000;
2005;2;9;2;5.00000;55.0000;28.0000;75.4000;
2005;2;9;3;10.0000;59.0000;16.0000;75.4000;
2005;2;9;4;6.00000;69.0000;8.00000;75.4000;
